StudentID	subject	score
254275	ela	69.5
252508	Soc	38.5
258734	Math	58.5
255720	ela	37.5
251125	ELA	61.5
254146	MATH	65.5
250168	soc	90
258269	Soc	28.5
250424	ela	56.5
259575	MATH	69
254283	Math	32
254011	MATH	31
250748	soc	87
259814	soc	47.5
252230	math	33
253031	SOC	64.693443777971
257673	SOC	55.5
252100	ela	94.5
258608	Math	97.5
250472	Math	62.5
255764	SOC	86
255229	Ela	55
253926	Soc	37
256008	Ela	58
252350	ELA	76.5
252299	math	32.5
254134	soc	65.6714702318422
258482	SOC	90.5
257482	Ela	92.5
258830	MATH	80.5
259506	ELA	65.4467492629774
250107	Ela	39
250812	MATH	71.5
255833	Math	67.5
253753	Soc	41.5
251868	MATH	92.5
258819	Math	85.5
259750	ELA	45.5
251798	math	78.5
258593	ela	64.5
255063	Soc	69.5
252997	math	58.5
256142	math	41
256418	MATH	80.5
255320	Ela	51.5
258608	soc	84
258203	soc	92.5
252012	soc	87.5
253320	SOC	88.5
256552	ELA	33
255058	Soc	53
250810	soc	28.5
253666	ela	33.5
256485	Math	52
252348	Ela	37.5
252041	Soc	58.5
253720	soc	37.5
252108	Ela	33
253142	Math	70.5
259929	math	49.5
255087	Math	46
254174	ELA	63
252716	Soc	81
257839	soc	87.5
251174	Math	75.5
255660	soc	96.5
253034	ELA	85
258898	MATH	81
256935	Soc	95.5
251020	math	36.5
258527	MATH	85
259081	Soc	57.5
258569	SOC	63
252458	math	78.5
255271	soc	78.5
251655	soc	55
254230	Math	98
251060	SOC	58.5
250683	math	81.5
253306	math	91.5
257667	soc	68.5
254390	soc	46.5
253134	SOC	91
259612	Soc	46
250535	ela	58.5
251445	ELA	61.5
252870	Soc	66
256110	Math	81
254873	MATH	41.5
253895	Soc	70.5
254526	ela	91
258552	MATH	64.8956618295051
254629	ela	64
250351	math	64.6473266794346
252320	ela	58
257831	SOC	54.5
258881	MATH	34.5
252434	Soc	97.5
254053	MATH	92
259379	SOC	84.5
258981	ELA	26
255796	math	43.5
255922	Math	64.5
255942	ela	42
250965	MATH	87.5
258707	Ela	64.693443777971
251983	SOC	79.5
254764	ELA	25.5
251572	Soc	48
256521	SOC	44
258860	ELA	45
252685	SOC	64.5
251943	Math	37
251013	math	59
254336	Ela	94.5
251873	soc	53.5
257418	Ela	81.5
254812	Math	79
254676	Soc	73
256876	MATH	80.5
256520	Soc	38
251337	math	55
250010	SOC	71
255936	soc	90
254983	SOC	59.5
258855	soc	87.5
251611	soc	48.5
257766	Math	56.5
251949	Soc	78
256574	Ela	75.5
251897	ela	86.5
254374	ELA	39
251556	MATH	29.5
258769	SOC	68
257404	ELA	99.5
258970	Soc	75
254339	math	25.5
258754	MATH	48
257227	Soc	98
254926	math	64.0355591694824
253865	Ela	29
254970	ela	30.5
256487	Math	45.5
254613	ela	28
251758	ELA	88
254566	Math	27.5
253501	SOC	61.5
258410	Ela	86.5
253993	MATH	29
251231	soc	25
257712	Soc	64.8956618295051
256431	math	65.5
256654	ela	57.5
259222	Soc	33.5
255434	MATH	61
250509	math	27
253564	ELA	49.5
258332	Math	70.5
258069	Ela	58
250466	math	30.5
254346	Soc	45
257522	MATH	32
257869	Soc	65
256319	SOC	49
259383	MATH	49
259453	Math	64.5
256246	MATH	44.5
259910	math	50.5
255950	ELA	26.5
253378	SOC	96
251279	soc	28.5
255799	ela	40
254658	soc	91.5
258366	soc	100
255701	ELA	89.5
251526	SOC	41
256294	Ela	39.5
259331	soc	33
254775	Soc	49.5
251661	ELA	31
256787	Soc	99.5
251880	ELA	67.5
259938	SOC	65.4467492629774
256510	math	66.5
251470	soc	44.5
258850	soc	31
257168	MATH	28
257095	MATH	42.5
254396	soc	95.5
252882	ELA	66
259002	ela	50
255484	Ela	64.5
255824	ELA	74.5
255387	MATH	69
251537	Ela	84.5
250928	Math	35.5
258635	Math	72.5
258976	SOC	46
253570	Ela	77
251031	Math	88.5
251131	ela	70.5
254164	math	84.5
254571	soc	65
250484	ela	64.6473266794346
258246	Ela	67
251127	MATH	29.5
251017	ELA	45.5
250543	Soc	66.5
257875	Ela	89
254892	math	87.5
253999	ELA	27
250314	math	71
256713	SOC	42
253345	soc	39.5
257277	math	48.5
255668	ELA	59.5
257096	Math	86.5
253971	Math	41.5
251336	ELA	94
250125	ELA	25.5
257585	math	41.5
254181	Soc	100
259435	Math	64.1138002085499
252493	ela	79.5
250048	Ela	31
259567	ela	47.5
253712	soc	64.693443777971
259656	Math	28
256011	SOC	71.5
254779	MATH	94
256349	MATH	37.5
257428	ELA	26
257033	Soc	70.5
250697	Soc	26.5
250576	Soc	33.5
250901	math	96
250903	Math	37.5
252183	soc	54.5
253991	SOC	44.5
251739	soc	56.5
255837	soc	31
257806	Ela	85
255016	soc	38
251365	math	88.5
255259	SOC	69.5
252965	soc	64.5
250205	ela	93
252932	Math	64.6473266794346
250381	math	29
250513	MATH	26
256517	Math	54
251235	ela	90.5
252121	Ela	45.5
253502	Ela	37.5
258380	MATH	54.5
258523	SOC	91.5
251840	Math	65.7656966941431
255410	MATH	37.5
253064	Math	65.7656966941431
257424	soc	89.5
257583	Math	95.5
258795	Math	84.5
253250	Soc	29.5
252711	ela	33
250918	Math	94.5
255855	MATH	77
252218	MATH	64.1138002085499
254033	Soc	90
251563	Soc	62
257581	ela	83
254091	Soc	68.5
255828	MATH	60.5
257137	math	59
259921	math	55
254576	ela	44
253664	Ela	75
255556	SOC	59
251829	math	30
258851	Math	95.5
256560	math	75
255855	math	30.5
259534	Soc	67.5
258513	soc	47.5
259156	MATH	27.5
255871	ELA	75
252593	Soc	82.5
256667	Ela	62.5
255010	Ela	44
255532	Ela	69.5
250026	Soc	81.5
255380	Math	91.5
256378	Ela	70
259641	SOC	92
250768	Ela	41
250030	MATH	97
256800	math	73
254690	ela	79
255828	SOC	77.5
258615	ela	69
255436	Math	85.5
256201	soc	42.5
257689	Ela	27
250838	ELA	95.5
255273	soc	38
254462	ela	62
256465	Ela	62.5
251417	Ela	33.5
259384	ELA	31.5
256045	math	52
258089	Soc	42
253992	ELA	66.5
258566	SOC	90
253554	SOC	55.5
250556	Math	86.5
254502	Soc	83.5
254143	soc	36.5
257482	Ela	36.5
255960	SOC	81
254091	Math	28.5
250118	ela	51.5
252225	math	43
255183	soc	70.5
257771	Ela	38
259241	Ela	67.5
257712	Ela	76
254506	Math	64.693443777971
256274	Soc	72
256051	math	60.5
251907	MATH	61
258533	ela	31
257142	Soc	44
250061	soc	85.5
251319	math	90
255153	math	64.7016131659038
250720	MATH	43.5
252048	ela	48.5
255497	ela	81.5
250106	MATH	92.5
250545	soc	58.5
254830	ELA	89.5
253175	Soc	28
253610	Math	94
254472	MATH	63
256633	Soc	67
253559	Soc	72.5
255029	Ela	60.5
255374	SOC	38
255313	ela	72.5
257307	soc	89
253251	Soc	49
257445	Soc	62.5
259532	math	92
254808	Soc	83.5
256989	MATH	33.5
253044	ELA	81
250775	math	72.5
258426	math	78.5
258227	soc	98.5
259889	soc	36
258507	math	47
259106	Soc	75.5
250285	MATH	64.0355591694824
253178	Ela	95.5
253399	SOC	79
256666	soc	30.5
256369	Math	89
255441	Soc	35
253004	ELA	68.5
252588	Math	34
258643	ELA	47.5
255584	soc	64.6672652936541
252973	Soc	87
254975	soc	60
253225	MATH	92
255738	SOC	53
259656	Soc	57
254784	Math	49
255229	soc	90.5
256721	MATH	52.5
258652	Ela	80
258431	Math	93
257663	soc	43
258975	Math	60.5
253387	math	32.5
259987	MATH	36
257080	ELA	90.5
256549	math	77.5
256293	soc	35.5
257301	Math	88
254560	Soc	84
254521	ELA	65.6714702318422
253139	SOC	64
255586	MATH	95
252425	soc	77
251779	Soc	57.5
257057	Ela	68.5
257476	ELA	30
250204	ELA	70.5
259647	soc	43
259222	ELA	34
254523	Soc	40.5
250149	math	53.5
258975	Ela	55.5
255312	soc	51
253614	Ela	71.5
254008	Math	34
252286	ela	30
253952	Math	25.5
254814	ELA	40.5
258497	ELA	65.6714702318422
251125	MATH	65
254557	Soc	69.5
259404	soc	90.5
251439	math	47
255886	MATH	72.5
254487	Math	26
259176	Math	44
256628	Ela	59
256767	soc	36.5
255898	ela	90
259640	SOC	87
257231	ELA	55.5
250193	math	36
254094	math	42
250226	MATH	31.5
258934	Ela	66.5
250399	ELA	98.5
254252	math	91
258650	SOC	34.5
257595	Math	32
251323	Math	45.5
255464	ELA	86.5
257093	Math	34
252671	Soc	71.5
254692	soc	49.5
258977	soc	36.5
254729	ela	70
250905	SOC	79.5
257752	ELA	37
258317	math	64.7016131659038
258203	Math	59
251190	SOC	82.5
257162	soc	49
256600	Soc	99.5
257755	ela	74.5
256504	ela	64.6672652936541
254962	math	85
254387	ela	51.5
259816	Math	56.5
259106	ELA	74
251917	Ela	64.8956618295051
255558	Soc	48.5
252634	ELA	54.5
256274	Soc	40
258336	Math	64
251125	math	72.5
256956	Ela	52.5
255236	ELA	84
258256	ELA	55.5
256908	ELA	88
255495	MATH	57
251095	Soc	39.5
250373	soc	97.5
256122	Math	60
252223	Soc	46
257267	math	61
256278	Math	46.5
258180	Soc	45
250605	Math	52
258124	soc	53.5
254968	MATH	37
257340	ELA	81.5
258203	ELA	37
251490	Ela	84.5
254774	ela	98.5
255780	Ela	65.5
252917	soc	40.5
253441	ELA	66
255657	Ela	55.5
256316	MATH	66.5
256830	Math	94
250473	ela	61.5
256080	soc	66
253573	MATH	75.5
254058	Ela	65.4467492629774
251649	math	59
257687	ela	73.5
257076	Soc	47
251292	Math	39.5
258911	Soc	41
259563	soc	70.5
252316	Soc	64.7016131659038
251247	soc	64.6473266794346
258658	ela	29.5
251383	ela	65.6714702318422
258024	MATH	76.5
254750	MATH	64.8956618295051
253133	MATH	67
258716	ela	100
257119	Math	64.6672652936541
257469	math	75.5
258549	Soc	45.5
251681	MATH	30.5
253101	Soc	84.5
250220	MATH	77
259985	MATH	45.5
255798	SOC	32
250828	Ela	90.5
255011	SOC	90.5
257143	math	90.5
256912	Ela	90
251507	soc	96
258588	Math	41
251572	MATH	95.5
255636	soc	25.5
250502	SOC	64.0355591694824
259716	Math	57.5
251555	Math	65.7656966941431
251246	math	94.5
251762	SOC	83
254951	Ela	60.5
251457	soc	29.5
259533	Soc	67
251393	ELA	69.5
254255	SOC	90.5
257951	math	62
254545	ela	40
253099	Soc	64.1138002085499
252356	Ela	68.5
250747	SOC	35
251485	ELA	46.5
251852	MATH	96
255789	soc	54
251486	ela	78.5
252867	ELA	29
257031	Ela	32
254689	Soc	95.5
253582	MATH	50.5
251008	Soc	67.5
258707	Soc	72
253309	Math	67
251686	ELA	48.5
258535	Soc	29
255663	Math	75.5
258125	Math	46
257585	Soc	32.5
250429	Math	54.5
258174	MATH	83
253205	Ela	64.7016131659038
257014	ELA	99
254485	soc	65.7656966941431
252313	Ela	42
251303	ELA	83
250604	ela	65.6714702318422
251580	Soc	84
253439	ela	83.5
259583	ELA	65.5
259137	ela	82
250170	math	87
254102	Ela	55
257621	math	36.5
254550	MATH	66.5
253140	SOC	37.5
255070	soc	99
251852	ela	42
250179	soc	59
254758	MATH	64.7016131659038
255913	soc	31
252633	SOC	64.0355591694824
252891	Soc	94.5
253632	Math	44.5
256288	ELA	74
251088	MATH	97
251311	ELA	81.5
250009	Ela	83
257695	soc	67
253172	ela	39.5
253205	ELA	33
255542	soc	37
258012	MATH	41
251378	Ela	49
255198	math	65.5
253106	ELA	55.5
251641	Math	47.5
257936	Ela	34
257676	Math	63.5
252095	Ela	57
254497	ELA	56.5
253092	Soc	71
252630	SOC	66.5
250173	MATH	96
253497	MATH	59.5
253321	ELA	54
251778	Math	76
259296	Ela	94
255939	Math	89
250383	ela	70
255303	MATH	66
251979	Soc	43
258938	Ela	56.5
250114	ELA	34.5
250947	SOC	60
255373	Math	99
258136	Soc	77
253242	Ela	40.5
257607	ELA	89
252484	SOC	60.5
253116	MATH	36.5
258484	SOC	82
258396	MATH	65.7656966941431
253758	ELA	91
258313	soc	38
256571	Soc	41.5
259663	Ela	98.5
255796	ELA	39
250623	math	59
254101	SOC	28
259999	SOC	35
252386	Math	97
256533	MATH	30.5
255158	Math	89.5
256304	ELA	66
251073	soc	83
251729	math	49
254658	Math	55
256929	math	100
256076	MATH	56.5
256703	ela	70.5
259907	Math	94
251985	MATH	87
258067	ELA	40
250659	Math	90.5
250044	Ela	82
252805	ELA	48
257947	Soc	98.5
250545	Ela	39
255008	ELA	68.5
259573	Math	43
257540	Soc	72.5
259632	Ela	40.5
250895	Math	35.5
258725	math	46
253190	SOC	82
258515	ela	32.5
259644	Math	65.7656966941431
252211	ela	88.5
253830	ELA	79
254491	Math	35
251139	MATH	82.5
253083	Ela	50.5
259295	ela	67.5
253699	MATH	71.5
251307	soc	39.5
254049	soc	63.5
250386	Soc	68.5
258244	ELA	92.5
258675	ELA	74.5
257798	SOC	51.5
252398	ELA	90
250773	MATH	45
256034	ELA	81
250279	Math	51.5
252016	SOC	46.5
258197	math	98
257689	SOC	85.5
254525	soc	73
257910	ELA	50
255538	Math	28
258210	math	72.5
253752	Math	95
256211	soc	38.5
254679	Soc	56.5
253635	soc	72.5
255156	Soc	53
250141	ela	87.5
254754	Soc	58
253196	Ela	36
251795	ELA	34
250468	ELA	78.5
254647	soc	93.5
253583	SOC	49.5
252148	soc	76.5
255625	math	99.5
256853	ela	64.6672652936541
259682	math	61
258544	SOC	87.5
254504	math	32.5
258541	ela	64
252444	ela	57
258073	soc	53
251852	SOC	75.5
250029	MATH	89.5
250903	Ela	30.5
256586	ela	92.5
257297	SOC	86.5
258930	Soc	76.5
253632	Ela	69
251673	math	99
252382	ela	36
251395	ela	37.5
250034	Math	39.5
255932	SOC	34.5
258524	Soc	87
254261	ELA	64.7016131659038
258851	SOC	51.5
256093	ela	41.5
253885	Soc	87
255168	Ela	62
254397	Math	31
256592	SOC	52.5
255801	math	83
254626	math	64.5
255748	soc	81
256548	Ela	65.5
258331	SOC	91.5
254870	MATH	89
252326	SOC	66
259069	Math	27.5
254816	MATH	75.5
255960	ela	33
253663	MATH	77.5
257668	SOC	53
254517	ELA	36.5
251151	Math	100
253490	SOC	85.5
254299	soc	66
252006	soc	27
252449	ELA	33
258589	Soc	53.5
252391	Ela	84.5
254312	ELA	58
251534	MATH	25.5
258538	soc	57
250356	Soc	59
258532	MATH	51.5
255893	soc	36
253474	ela	61.5
251009	ELA	67.5
250403	SOC	36.5
250857	math	91
254220	math	99
258369	Soc	77.5
256729	MATH	32.5
253578	MATH	25.5
251434	SOC	64.693443777971
253852	Ela	39
250966	MATH	47.5
255266	SOC	78
257842	Soc	34.5
251604	Math	45
253998	MATH	69.5
258859	Math	43.5
254640	MATH	94
258000	math	44.5
251232	ela	64.5
259313	math	38
254916	ela	26.5
251360	ELA	75
259047	math	77
253177	ELA	43
251066	ELA	64
258631	math	36.5
251978	Soc	83.5
259167	ELA	87
251812	math	77.5
259586	SOC	93
257650	ela	64.5
259469	Soc	36.5
255452	ela	99
258680	Soc	64.693443777971
252428	math	98.5
257163	soc	96.5
257495	ela	65
258995	Ela	65.6714702318422
253173	MATH	43
253508	soc	78.5
255714	SOC	73
253408	ela	89
251502	ELA	84
258336	math	65.7656966941431
257235	Ela	56.5
257074	SOC	86
252424	Ela	30.5
259953	MATH	26
254617	MATH	71
255503	Soc	64
258702	ela	49.5
258706	MATH	84
255959	Ela	73
252314	Math	50
255221	Ela	25
259825	ELA	28
255952	MATH	73
258262	Math	69.5
255838	Ela	96.5
251903	SOC	52
255020	Ela	35
256558	soc	47
257813	Ela	64.5
259458	math	88.5
255998	ela	38
256570	ela	81.5
253569	Ela	28
250853	math	63.5
257676	Soc	64
254456	math	42
256223	Soc	46
256952	math	44.5
255607	soc	32.5
257959	MATH	40
251858	MATH	32
254786	MATH	32
255437	MATH	40.5
250101	Soc	38
255246	soc	88.5
256496	ELA	62
256695	Math	99
255238	MATH	75.5
257319	MATH	87.5
251633	math	97
252755	Math	57
253353	MATH	65
255534	Ela	53
255270	SOC	29
255301	Math	64.7016131659038
259673	MATH	56.5
258475	Ela	85.5
255409	SOC	57
255465	Ela	35
254509	MATH	92.5
250670	MATH	87
250558	Soc	43
255147	Soc	27
256338	ela	54.5
258738	ELA	58.5
258989	ELA	58
252936	ela	52
255705	soc	64.5
253607	soc	30
255156	ela	64.6672652936541
259401	MATH	80
256634	Soc	39
250164	ela	49
252925	Math	35
255401	MATH	64.0355591694824
259474	Soc	75.5
254619	ela	76
250318	ELA	52.5
258448	Soc	70
256745	Soc	32
258034	soc	78.5
259635	soc	75
250726	Soc	52
251377	SOC	92.5
256840	MATH	39
259451	SOC	89.5
253501	math	69
252900	SOC	59.5
251177	soc	77.5
251191	ELA	62.5
258761	ELA	96.5
251268	SOC	31.5
256368	Soc	60
258869	math	35
259265	SOC	61.5
257266	Soc	55.5
258667	Soc	46.5
259532	Ela	86.5
254608	ELA	34.5
255917	Ela	25.5
256416	ELA	42
258543	SOC	46.5
254564	MATH	56
253622	ELA	80.5
259973	Soc	33.5
258307	Soc	75.5
250991	Ela	40
252893	Soc	74
253315	Math	40.5
257378	ela	43.5
250280	soc	94
251440	MATH	64.0355591694824
250819	Ela	57.5
259009	SOC	80.5
250860	ELA	86
256998	ELA	34.5
252344	math	76
252008	Soc	68
250512	ELA	97.5
251853	MATH	30
250320	ELA	100
259630	Soc	54.5
252878	Soc	94.5
253010	soc	95.5
252743	Math	56
257753	MATH	99
257891	Soc	62
252521	Soc	45
251901	math	64.0355591694824
252871	ela	75
253648	Soc	62.5
259375	Ela	33.5
258881	Soc	97.5
255571	MATH	69
255185	ela	60
254366	soc	82
256704	ela	26.5
250057	math	64.5
250229	SOC	77.5
254833	ela	43.5
254246	ELA	40.5
250568	Math	50
254735	math	36.5
259175	Soc	59.5
256369	MATH	55.5
252698	ELA	74
250135	Math	57
252072	soc	68.5
254255	Ela	66.5
255631	ELA	59
253159	ela	77.5
256786	ELA	60
257578	ela	60.5
255646	ELA	98.5
256855	Soc	55.5
258325	MATH	35.5
257561	math	32.5
259765	ELA	88.5
256760	Math	36
255096	Soc	31.5
257508	math	97.5
256526	ELA	35
259492	ELA	78.5
253936	ELA	87.5
258320	Soc	87
258067	soc	90.5
256530	MATH	74
258473	ela	85.5
256898	MATH	35.5
253812	ela	89.5
250057	soc	89
256606	Soc	32.5
255356	MATH	98
252986	SOC	82
253513	Math	27
254722	MATH	55.5
257593	ELA	85
251301	MATH	68.5
253300	ELA	52
253287	Ela	26.5
250624	math	83
253204	SOC	95
253035	Ela	68.5
259375	SOC	45
256777	Ela	66.5
257320	Math	65.6714702318422
252852	math	86
252154	ELA	65
253986	math	60.5
251892	Ela	38
254720	Math	74
254606	SOC	29.5
257915	Soc	52
259343	Math	53
250848	ela	95.5
258719	soc	69
252323	math	65.4467492629774
255033	MATH	46.5
251710	ela	94
259677	math	96
252906	math	64.1138002085499
252855	MATH	72
255899	ELA	64.8956618295051
256838	ela	62.5
254248	Math	25
255164	Soc	45
258886	ELA	62
258381	MATH	44
259154	Soc	67.5
256444	ela	35
259966	SOC	33.5
252897	SOC	74.5
252791	math	92
253564	SOC	90.5
254367	Math	52
250986	SOC	35
259527	ela	52.5
253107	ela	66.5
251897	SOC	76.5
251240	ELA	29.5
259343	SOC	48.5
255214	Ela	97
251090	SOC	80
258681	Math	65.6714702318422
251402	ELA	34.5
259109	SOC	38.5
256095	Soc	97.5
255464	Soc	65.6714702318422
252972	SOC	51
254851	math	90
251813	MATH	42.5
256771	Ela	85.5
255622	ela	92.5
256301	soc	29.5
256564	soc	80
257920	math	80.5
253719	ELA	30.5
259911	ELA	86
251834	math	91.5
251451	Math	25.5
259948	Math	84.5
256181	soc	58.5
252756	MATH	55.5
257568	Math	84
250270	ELA	51.5
252771	ela	35.5
257471	math	37.5
250969	Ela	78
259190	soc	60
259691	math	40
251532	soc	31.5
255341	SOC	38.5
257744	Soc	77
253940	ELA	62.5
259543	MATH	55.5
256145	Math	40
254349	ela	25
257111	ELA	43
254786	ELA	85.5
251686	math	86
259612	SOC	58
252166	SOC	26
256941	math	30.5
255793	SOC	39
254187	Soc	71.5
251693	ela	73.5
254819	SOC	83
257017	Math	42
259640	ela	41.5
252256	ela	37.5
250073	ela	84
257028	math	65.4467492629774
250820	Math	84
256114	ela	63
258311	soc	43.5
251524	ELA	88
257894	MATH	56.5
253502	Soc	62
254726	Soc	38.5
252106	Soc	59.5
251344	Soc	85
251070	ELA	28
256733	Ela	84.5
250975	math	84
252611	ELA	45
254389	math	72
259486	soc	97.5
250157	Soc	75
257031	ela	65
257034	soc	90
257263	Math	66.5
251746	MATH	56.5
254645	ELA	27.5
256620	MATH	47.5
259525	MATH	80
253818	ela	28
253141	Soc	26.5
257542	ela	88.5
254781	soc	74
254018	Ela	57.5
256668	Ela	87
252858	SOC	64.1138002085499
250165	ela	88.5
259553	MATH	39
252793	ela	83
252995	soc	49
259573	ELA	65.5
250465	math	59
253766	soc	59.5
251126	Ela	85.5
253732	math	93
258582	MATH	47
255688	ela	68.5
251982	Ela	83.5
250865	ela	45.5
256386	soc	90.5
252505	Soc	30
255227	Soc	94
253712	SOC	36
252620	Ela	81.5
251338	Ela	31.5
259612	ela	63
251806	soc	56
254041	MATH	83
259964	MATH	78
250925	Math	75.5
259230	Ela	66.5
259345	ela	52.5
257003	MATH	98.5
254861	SOC	64.0355591694824
254539	SOC	53
254978	Math	51.5
253806	MATH	75.5
255476	ELA	92.5
252140	math	63
251328	ela	77
254747	Soc	65.7656966941431
253205	SOC	64.8956618295051
259918	soc	90
253464	math	58
256058	soc	54
259618	Ela	52
252059	ELA	74
252721	ELA	97.5
257892	ela	76
252528	ela	65.7656966941431
255174	ELA	80
255281	SOC	30
251724	Soc	78.5
251468	Ela	89
251900	Soc	90
251887	math	57
259965	SOC	28
256463	SOC	44.5
250429	soc	98
251889	soc	71
258003	Math	95.5
255728	math	60.5
251364	Math	31
251787	Soc	45.5
259345	MATH	41
250280	soc	33.5
256908	MATH	54.5
256742	ELA	85.5
253598	Math	68.5
250421	MATH	47.5
251002	SOC	85.5
252956	ELA	62.5
258240	Ela	56.5
256111	SOC	63
257116	Math	27.5
255452	Soc	100
252475	Soc	42
254547	MATH	85.5
250454	Math	56.5
256489	SOC	56.5
257300	ela	32
251991	MATH	95
253601	Math	37
252662	Math	31
259003	soc	64.6672652936541
255040	Math	94
259798	soc	56.5
250632	ELA	64.7016131659038
256657	Ela	72
255987	ELA	79
254417	ela	85
259738	soc	45.5
259969	ela	64.693443777971
256618	Soc	43.5
259019	ela	55.5
252917	soc	69.5
257460	MATH	54.5
250060	ela	65.6714702318422
255565	math	92.5
258097	ELA	32.5
259756	MATH	44
252009	Soc	76.5
259905	ela	50.5
256218	ela	54.5
256338	Math	54
250019	ela	73.5
255260	Math	51.5
254272	soc	35
252287	Math	35
251806	math	65.7656966941431
250341	Ela	86.5
253838	Ela	81
250487	Soc	57.5
250177	soc	66.5
255027	MATH	46
258754	ela	52
257080	Ela	90.5
253199	math	27.5
253946	math	74.5
259753	ela	48.5
253936	ELA	59
252399	MATH	28
259127	Math	68
259107	ELA	89
253271	ela	52.5
255339	Soc	65.7656966941431
257376	MATH	25
259944	Ela	85
257942	ELA	65
252309	soc	73.5
257996	Ela	70
258321	soc	62.5
254973	ela	75
253708	math	37
259927	MATH	99.5
259539	soc	25
253520	Ela	43
258806	math	41.5
258218	soc	77.5
252235	ELA	85
254829	Ela	74
250687	soc	83
258642	soc	90
258696	ela	75.5
250613	soc	38
253009	math	91.5
258158	Math	50
257617	math	64.5
254691	SOC	63
250283	Math	78
259419	math	87.5
256510	Soc	56.5
259111	Soc	52.5
253810	SOC	31.5
252120	Soc	42.5
254808	MATH	82.5
257561	MATH	57
259902	Ela	77
258309	ela	64.6672652936541
257976	MATH	99.5
255439	math	72
254357	Soc	77.5
258361	SOC	77.5
256827	Math	69.5
253824	MATH	95
253550	ela	96
253549	MATH	61.5
251088	SOC	52
259338	ela	27.5
257106	soc	99.5
250959	ela	64.6672652936541
253366	Ela	28.5
258430	Soc	80.5
259238	math	64.5
254003	MATH	76
258647	Math	48.5
252864	Ela	75
258701	math	28.5
254475	ELA	65.6714702318422
259140	MATH	100
250428	math	94
251740	MATH	65.6714702318422
253390	math	92
256317	ELA	35
254159	MATH	64.1138002085499
251061	ela	73.5
259654	math	50
252213	math	28.5
258814	ELA	31
259072	math	49
256400	Math	86
250656	MATH	68.5
255127	Soc	49
257895	SOC	27
256478	ELA	58
252837	ela	46
259530	ela	66
259058	MATH	69.5
259726	MATH	55.5
250023	ELA	68
258715	Math	61.5
252278	Soc	54
259514	Ela	56.5
259408	Math	76
254093	ela	33.5
253073	math	64.6473266794346
251247	math	60
259910	math	86.5
253304	SOC	40
254349	soc	77
251536	Soc	98.5
256244	SOC	64.693443777971
257077	math	64.1138002085499
258473	ELA	91.5
250054	SOC	38.5
254910	MATH	71
253476	MATH	93.5
251812	Ela	59
256869	MATH	64.6672652936541
255260	math	32.5
254337	Ela	33
255351	SOC	84.5
259437	MATH	30
251942	soc	81
253672	soc	79.5
258820	Math	52
253495	soc	97.5
251836	math	59.5
257268	MATH	87.5
256546	Math	45
258415	Ela	45
